User_ID,journey_path,converted
U_B03_03786,Influencer Blog -> YouTube -> Instagram -> Instagram -> Influencer Blog,0
U_B03_03787,Google Search,0
U_B03_03788,Instagram -> Instagram -> YouTube -> Google Search,0
U_B03_03789,Influencer Blog,0
U_B03_03790,Google Search -> Influencer Blog,0
U_B03_03791,Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace,0
U_B03_03792,Google Search,0
U_B03_03793,Instagram,0
U_B03_03794,Google Search -> Marketplace,0
U_B03_03795,YouTube -> YouTube -> Google Search -> YouTube,0
U_B03_03796,Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search,0
U_B03_03797,Marketplace -> YouTube,0
U_B03_03798,Marketplace -> Influencer Blog -> Instagram -> Influencer Blog,0
U_B03_03799,Google Search -> Google Search,0
U_B03_03800,Marketplace -> Google Search -> Marketplace -> Google Search -> Influencer Blog,0
U_B03_03801,Marketplace,0
U_B03_03802,Google Search -> Influencer Blog -> Google Search,0
U_B03_03803,Google Search -> Google Search -> Google Search -> YouTube -> Influencer Blog -> Marketplace -> Marketplace,0
U_B03_03804,Instagram -> Marketplace -> Influencer Blog -> Instagram,0
U_B03_03805,Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace,0
U_B03_03806,Marketplace -> Instagram -> Influencer Blog,0
U_B03_03807,Marketplace -> Marketplace -> Google Search -> Google Search,0
U_B03_03808,Influencer Blog -> Google Search -> YouTube -> YouTube,0
U_B03_03809,Marketplace -> Influencer Blog -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search,0
U_B03_03810,Google Search -> Instagram -> Marketplace -> Google Search -> Google Search,0
U_B03_03811,YouTube,0
U_B03_03812,Google Search -> Instagram -> Marketplace -> YouTube,0
U_B03_03813,Instagram -> YouTube -> Marketplace -> YouTube -> Influencer Blog,0
U_B03_03814,YouTube -> Google Search -> Google Search -> Instagram -> Influencer Blog -> YouTube,0
U_B03_03815,Marketplace -> Influencer Blog -> Marketplace -> Marketplace -> Instagram -> Influencer Blog,0
U_B03_03816,Marketplace -> YouTube -> Influencer Blog,0
U_B03_03817,Google Search -> Google Search -> Instagram -> Instagram -> Marketplace,0
U_B03_03818,Influencer Blog -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search,0
U_B03_03819,Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram,0
U_B03_03820,Google Search,0
U_B03_03821,Instagram -> Google Search,0
U_B03_03822,Instagram -> Influencer Blog -> Instagram -> Influencer Blog -> YouTube -> Google Search,0
U_B03_03823,YouTube -> Instagram -> YouTube -> Instagram -> YouTube -> YouTube,0
U_B03_03824,Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search,0
U_B03_03825,YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search,0
U_B03_03826,YouTube -> YouTube -> Google Search,0
U_B03_03827,Instagram -> Google Search -> YouTube -> Instagram -> Marketplace,0
U_B03_03828,Influencer Blog -> Google Search -> Instagram -> Influencer Blog -> Instagram,0
U_B03_03829,Influencer Blog -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram,0
U_B03_03830,YouTube -> Instagram -> Influencer Blog -> Influencer Blog,0
U_B03_03831,Instagram -> Influencer Blog -> Influencer Blog -> Instagram,0
U_B03_03832,Influencer Blog,0
U_B03_03833,Google Search -> Influencer Blog -> YouTube -> YouTube,0
U_B03_03834,Instagram,0
U_B03_03835,Marketplace,0
U_B03_03836,Marketplace -> Google Search -> Marketplace -> Google Search -> Instagram -> Google Search,0
U_B03_03837,Marketplace,0
U_B03_03838,Google Search,0
U_B03_03839,Google Search -> Influencer Blog -> Marketplace,0
U_B03_03840,Instagram -> Instagram -> YouTube -> YouTube -> YouTube -> YouTube,1
U_B03_03841,Google Search -> Instagram -> Instagram,0
U_B03_03842,YouTube -> Instagram -> Instagram -> Influencer Blog,0
U_B03_03843,Influencer Blog -> Influencer Blog -> YouTube -> YouTube,0
U_B03_03844,Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> YouTube -> Influencer Blog,0
U_B03_03845,Instagram -> Influencer Blog,0
U_B03_03846,Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search,0
U_B03_03847,YouTube -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search,0
U_B03_03848,Influencer Blog -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace,0
U_B03_03849,Influencer Blog -> YouTube -> YouTube,0
U_B03_03850,Google Search -> Instagram -> Google Search -> Google Search -> Marketplace,0
U_B03_03851,Influencer Blog -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram,1
U_B03_03852,Marketplace -> Google Search,0
U_B03_03853,Marketplace -> YouTube -> Instagram -> Instagram -> Instagram,0
U_B03_03854,YouTube,0
U_B03_03855,Instagram -> Google Search -> Google Search,0
U_B03_03856,Influencer Blog -> Instagram -> YouTube -> Instagram -> Instagram -> Google Search,0
U_B03_03857,Marketplace -> Influencer Blog -> YouTube -> Instagram -> Influencer Blog -> Marketplace,0
U_B03_03858,Influencer Blog,0
U_B03_03859,Marketplace -> Influencer Blog -> YouTube,0
U_B03_03860,Instagram -> Influencer Blog -> Google Search -> Marketplace -> Influencer Blog,0
U_B03_03861,Google Search,0
U_B03_03862,YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace,0
U_B03_03863,Instagram,0
U_B03_03864,Google Search -> Marketplace -> Google Search,0
U_B03_03865,Instagram -> Google Search -> Marketplace -> Marketplace,0
U_B03_03866,Instagram -> Influencer Blog -> YouTube -> Instagram,0
U_B03_03867,Instagram -> Instagram -> YouTube,0
U_B03_03868,Marketplace -> Marketplace,0
U_B03_03869,Instagram -> YouTube,0
U_B03_03870,Google Search -> Google Search -> Google Search -> Marketplace -> Google Search -> Marketplace,0
U_B03_03871,Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace,0
U_B03_03872,Influencer Blog -> Instagram -> Marketplace -> Marketplace,0
U_B03_03873,Influencer Blog -> Google Search,0
U_B03_03874,Instagram -> YouTube -> Instagram -> Marketplace -> Google Search -> Instagram,0
U_B03_03875,Google Search -> Influencer Blog -> Marketplace -> Influencer Blog -> Google Search -> Marketplace,0
U_B03_03876,Google Search -> Marketplace,0
U_B03_03877,Influencer Blog -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube,0
U_B03_03878,YouTube -> Instagram -> Influencer Blog,0
U_B03_03879,YouTube -> Instagram -> YouTube -> Instagram -> YouTube,0
U_B03_03880,YouTube -> Marketplace,0
U_B03_03881,Instagram -> YouTube -> YouTube,0
U_B03_03882,YouTube -> Instagram -> Google Search -> Influencer Blog -> Marketplace -> YouTube,0
U_B03_03883,Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Google Search -> Marketplace -> Instagram,0
U_B03_03884,Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> Instagram,0
U_B03_03885,YouTube -> YouTube -> YouTube -> Google Search -> Instagram -> Marketplace,0
U_B03_03886,Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Influencer Blog,0
U_B03_03887,YouTube -> Google Search -> Google Search,0
U_B03_03888,YouTube -> Influencer Blog -> Instagram -> Marketplace -> YouTube,0
U_B03_03889,YouTube -> Instagram -> Instagram -> Google Search -> Instagram -> Google Search,0
U_B03_03890,Influencer Blog,0
U_B03_03891,YouTube -> Google Search -> Marketplace -> YouTube,0
U_B03_03892,Influencer Blog,0
U_B03_03893,YouTube -> YouTube -> YouTube -> YouTube -> Google Search,0
U_B03_03894,Instagram -> Instagram -> Google Search -> Instagram -> Google Search -> Marketplace,0
U_B03_03895,Influencer Blog -> Marketplace -> Influencer Blog,0
U_B03_03896,Instagram -> YouTube,0
U_B03_03897,YouTube -> Instagram -> Instagram -> Google Search,0
U_B03_03898,YouTube,0
U_B03_03899,Marketplace -> YouTube -> YouTube -> Instagram -> YouTube -> Instagram,0
U_B03_03900,Instagram -> Influencer Blog -> Instagram -> Influencer Blog -> Marketplace,0
U_B03_03901,Marketplace -> YouTube -> Influencer Blog,0
U_B03_03902,Instagram -> YouTube -> YouTube -> Influencer Blog -> Google Search -> Influencer Blog -> Influencer Blog,0
U_B03_03903,Marketplace -> Google Search -> YouTube -> Google Search -> Marketplace -> YouTube,0
U_B03_03904,Marketplace -> Instagram -> Marketplace,0
U_B03_03905,Google Search,0
U_B03_03906,Influencer Blog -> Influencer Blog -> Instagram -> Marketplace -> Instagram -> YouTube -> YouTube,0
U_B03_03907,YouTube -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace,1
U_B03_03908,Instagram -> Instagram -> Influencer Blog -> YouTube -> Instagram,0
U_B03_03909,Marketplace -> YouTube -> YouTube,0
U_B03_03910,Google Search -> Influencer Blog,0
U_B03_03911,Google Search -> Marketplace -> Influencer Blog,0
U_B03_03912,Google Search -> Marketplace -> Marketplace -> YouTube -> Google Search -> Google Search -> Google Search -> Instagram,0
U_B03_03913,Marketplace -> Instagram -> YouTube -> YouTube -> Marketplace,0
U_B03_03914,Google Search -> Marketplace -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram,0
U_B03_03915,Marketplace -> Influencer Blog -> Instagram,0
U_B03_03916,Google Search -> Marketplace -> Google Search -> YouTube,0
U_B03_03917,YouTube -> Marketplace -> Influencer Blog,0
U_B03_03918,Instagram,0
U_B03_03919,Marketplace -> Google Search -> Influencer Blog -> Marketplace -> Instagram,0
U_B03_03920,YouTube -> Google Search -> Instagram,0
U_B03_03921,Marketplace,0
U_B03_03922,YouTube -> Influencer Blog -> Instagram -> Instagram -> YouTube -> Marketplace,0
U_B03_03923,Google Search -> Google Search,0
U_B03_03924,Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B03_03925,Marketplace -> Marketplace -> Google Search -> Google Search,0
U_B03_03926,Instagram -> Marketplace -> YouTube -> Influencer Blog -> Instagram,0
U_B03_03927,Google Search -> Marketplace -> YouTube,0
U_B03_03928,Google Search -> Google Search,0
U_B03_03929,YouTube,0
U_B03_03930,Instagram -> Influencer Blog -> Marketplace,0
U_B03_03931,Influencer Blog -> Marketplace,0
U_B03_03932,Influencer Blog,0
U_B03_03933,Instagram -> Instagram -> Influencer Blog -> Marketplace,0
U_B03_03934,Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B03_03935,Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search,0
U_B03_03936,Marketplace -> Marketplace,0
U_B03_03937,Influencer Blog -> Google Search -> YouTube,0
U_B03_03938,YouTube,0
U_B03_03939,YouTube -> Marketplace -> YouTube -> YouTube,0
U_B03_03940,Influencer Blog -> Marketplace -> Influencer Blog -> YouTube -> YouTube -> Google Search,0
U_B03_03941,Marketplace -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> Influencer Blog -> Instagram,0
U_B03_03942,Instagram -> Marketplace,0
U_B03_03943,Instagram -> Marketplace -> Marketplace,0
U_B03_03944,Instagram -> Marketplace -> Marketplace -> Marketplace,0
U_B03_03945,Google Search -> Influencer Blog -> Instagram -> Marketplace -> Instagram -> Google Search,0
U_B03_03946,Instagram,0
U_B03_03947,Google Search -> Instagram -> Marketplace -> Instagram -> Google Search -> YouTube -> YouTube,0
U_B03_03948,YouTube -> Google Search -> Influencer Blog,0
U_B03_03949,YouTube -> Instagram -> Marketplace -> Google Search -> Marketplace -> Marketplace -> YouTube,0
U_B03_03950,Google Search -> Influencer Blog -> Influencer Blog,0
